time,OKtime,date
2024_01_28__02_22_06,2427726,0.18757
2024_01_28__02_22_06,2427726,0.14648
2024_01_28__02_22_07,2427727,0.14648
2024_01_28__02_22_07,2427727,0.14648
2024_01_28__02_22_08,2427728,0.14648
2024_01_28__02_22_08,2427728,0.14648
2024_01_28__02_22_09,2427729,0.146308
2024_01_28__02_22_09,2427729,0.14648
2024_01_28__02_22_10,2427730,0.14648
2024_01_28__02_22_10,2427730,0.146308
2024_01_28__02_22_11,2427731,0.14648
2024_01_28__02_22_11,2427731,0.146308
2024_01_28__02_22_12,2427732,0.146308
2024_01_28__02_22_12,2427732,0.149747
2024_01_28__02_22_13,2427733,0.146308
2024_01_28__02_22_13,2427733,0.149747
2024_01_28__02_22_14,2427734,0.14648
2024_01_28__02_22_14,2427734,0.14648
2024_01_28__02_22_15,2427735,0.14648
2024_01_28__02_22_15,2427735,0.14648
2024_01_28__02_22_16,2427736,0.14648
2024_01_28__02_22_16,2427736,0.149575
2024_01_28__02_22_17,2427737,0.149575
2024_01_28__02_22_17,2427737,0.149747
2024_01_28__02_22_18,2427738,0.149575
2024_01_28__02_22_18,2427738,0.149747
2024_01_28__02_22_19,2427739,0.149575
2024_01_28__02_22_19,2427739,0.149575
2024_01_28__02_22_20,2427740,0.149575
2024_01_28__02_22_20,2427740,0.14648
2024_01_28__02_22_21,2427741,0.146308
2024_01_28__02_22_21,2427741,0.14648
2024_01_28__02_22_22,2427742,0.14648
2024_01_28__02_22_22,2427742,0.146308
2024_01_28__02_22_23,2427743,0.146308
2024_01_28__02_22_23,2427743,0.156452
2024_01_28__02_22_24,2427744,0.14648
2024_01_28__02_22_24,2427744,0.146308
2024_01_28__02_22_25,2427745,0.146308
2024_01_28__02_22_25,2427745,0.14648
2024_01_28__02_22_26,2427746,0.146308
2024_01_28__02_22_26,2427746,0.14648
2024_01_28__02_22_27,2427747,0.146308
2024_01_28__02_22_27,2427747,0.146308
2024_01_28__02_22_28,2427748,0.146308
2024_01_28__02_22_28,2427748,0.149575
2024_01_28__02_22_29,2427749,0.149747
2024_01_28__02_22_29,2427749,0.149575
2024_01_28__02_22_30,2427750,0.146308
2024_01_28__02_22_30,2427750,0.146308
2024_01_28__02_22_31,2427751,0.14648
2024_01_28__02_22_31,2427751,0.14648
2024_01_28__02_22_32,2427752,0.146308
2024_01_28__02_22_34,2427754,0.146308
2024_01_28__02_22_35,2427755,0.14648
2024_01_28__02_22_35,2427755,0.146308
2024_01_28__02_22_36,2427756,0.149575
2024_01_28__02_22_36,2427756,0.146308
2024_01_28__02_22_37,2427757,0.14648
2024_01_28__02_22_37,2427757,0.14648
2024_01_28__02_22_38,2427758,0.14648
2024_01_28__02_22_38,2427758,0.146308
2024_01_28__02_22_39,2427759,0.14648
2024_01_28__02_22_39,2427759,0.149575
2024_01_28__02_22_40,2427760,0.146308
2024_01_28__02_22_40,2427760,0.149575
2024_01_28__02_22_41,2427761,0.149575
2024_01_28__02_22_41,2427761,0.149575
2024_01_28__02_22_42,2427762,0.149747
2024_01_28__02_22_42,2427762,0.146308
2024_01_28__02_22_43,2427763,0.149575
2024_01_28__02_22_43,2427763,0.146308
2024_01_28__02_22_44,2427764,0.149575
2024_01_28__02_22_44,2427764,0.149575
2024_01_28__02_22_45,2427765,0.149575
2024_01_28__02_22_45,2427765,0.146308
2024_01_28__02_22_46,2427766,0.14648
2024_01_28__02_22_46,2427766,0.146308
2024_01_28__02_22_47,2427767,0.146308
2024_01_28__02_22_47,2427767,0.146308
2024_01_28__02_22_48,2427768,0.146308
2024_01_28__02_22_48,2427768,0.14648
2024_01_28__02_22_49,2427769,0.149575
2024_01_28__02_22_49,2427769,0.149575
2024_01_28__02_22_50,2427770,0.149575
2024_01_28__02_22_50,2427770,0.149575
2024_01_28__02_22_51,2427771,0.149575
2024_01_28__02_22_51,2427771,0.149575
2024_01_28__02_22_52,2427772,0.149575
2024_01_28__02_22_52,2427772,0.146308
2024_01_28__02_22_53,2427773,0.149575
2024_01_28__02_22_54,2427774,0.14648
2024_01_28__02_22_54,2427774,0.149575
2024_01_28__02_22_55,2427775,0.149575
2024_01_28__02_22_55,2427775,0.146308
2024_01_28__02_22_56,2427776,0.149747
2024_01_28__02_22_56,2427776,0.146308
2024_01_28__02_22_57,2427777,0.149575
2024_01_28__02_22_57,2427777,0.146308
2024_01_28__02_22_58,2427778,0.14648
2024_01_28__02_22_58,2427778,0.14648
2024_01_28__02_22_59,2427779,0.14648
2024_01_28__02_22_59,2427779,0.146308
2024_01_28__02_23_00,2427780,0.14648
2024_01_28__02_23_00,2427780,0.14648
2024_01_28__02_23_01,2427781,0.146308
2024_01_28__02_23_01,2427781,0.14648
2024_01_28__02_23_02,2427782,0.149747
2024_01_28__02_23_02,2427782,0.146308
2024_01_28__02_23_03,2427783,0.149575
2024_01_28__02_23_03,2427783,0.149575
2024_01_28__02_23_04,2427784,0.149575
2024_01_28__02_23_04,2427784,0.149575
2024_01_28__02_23_05,2427785,0.14648
2024_01_28__02_23_05,2427785,0.14648
2024_01_28__02_23_06,2427786,0.14648
2024_01_28__02_23_06,2427786,0.14648
2024_01_28__02_23_07,2427787,0.146308
2024_01_28__02_23_07,2427787,0.142526
2024_01_28__02_23_08,2427788,0.14648
2024_01_28__02_23_08,2427788,0.14648
2024_01_28__02_23_09,2427789,0.146308
2024_01_28__02_23_09,2427789,0.146308
2024_01_28__02_23_10,2427790,0.149747
2024_01_28__02_23_10,2427790,0.149575
2024_01_28__02_23_11,2427791,0.149575
2024_01_28__02_23_11,2427791,0.149575
2024_01_28__02_23_12,2427792,0.149575
2024_01_28__02_23_12,2427792,0.149575
2024_01_28__02_23_13,2427793,0.149575
2024_01_28__02_23_13,2427793,0.149747
2024_01_28__02_23_14,2427794,0.149575
2024_01_28__02_23_14,2427794,0.149575
2024_01_28__02_23_15,2427795,0.149575
2024_01_28__02_23_15,2427795,0.146308
2024_01_28__02_23_16,2427796,0.149575
2024_01_28__02_23_16,2427796,0.149575
2024_01_28__02_23_17,2427797,0.149575
2024_01_28__02_23_17,2427797,0.149575
2024_01_28__02_23_18,2427798,0.149575
2024_01_28__02_23_18,2427798,0.149575
2024_01_28__02_23_19,2427799,0.149575
2024_01_28__02_23_19,2427799,0.146308
2024_01_28__02_23_20,2427800,0.149747
2024_01_28__02_23_20,2427800,0.149575
2024_01_28__02_23_21,2427801,0.146308
2024_01_28__02_23_21,2427801,0.14648
2024_01_28__02_23_22,2427802,0.146308
2024_01_28__02_23_22,2427802,0.14648
2024_01_28__02_23_23,2427803,0.146308
2024_01_28__02_23_23,2427803,0.146308
2024_01_28__02_23_24,2427804,0.146308
2024_01_28__02_23_24,2427804,0.146308
2024_01_28__02_23_25,2427805,0.146308
2024_01_28__02_23_25,2427805,0.146308
2024_01_28__02_23_26,2427806,0.146308
2024_01_28__02_23_26,2427806,0.146308
2024_01_28__02_23_27,2427807,0.14648
2024_01_28__02_23_28,2427808,0.14648
2024_01_28__02_23_28,2427808,0.14648
2024_01_28__02_23_29,2427809,0.184476
2024_01_28__02_23_29,2427809,0.14648
2024_01_28__02_23_30,2427810,0.14648
2024_01_28__02_23_30,2427810,0.14648
2024_01_28__02_23_31,2427811,0.146308
2024_01_28__02_23_31,2427811,0.14648
2024_01_28__02_23_32,2427812,0.14648
2024_01_28__02_23_32,2427812,0.14648
2024_01_28__02_23_33,2427813,0.149747
2024_01_28__02_23_33,2427813,0.149575
2024_01_28__02_23_34,2427814,0.146308
2024_01_28__02_23_34,2427814,0.146308
2024_01_28__02_23_35,2427815,0.149575
2024_01_28__02_23_35,2427815,0.149747
2024_01_28__02_23_36,2427816,0.149575
2024_01_28__02_23_36,2427816,0.149575
2024_01_28__02_23_37,2427817,0.14648
2024_01_28__02_23_37,2427817,0.149575
2024_01_28__02_23_38,2427818,0.149747
2024_01_28__02_23_38,2427818,0.149575
2024_01_28__02_23_39,2427819,0.14648
2024_01_28__02_23_39,2427819,0.146308
2024_01_28__02_23_40,2427820,0.149575
2024_01_28__02_23_40,2427820,0.14648
2024_01_28__02_23_41,2427821,0.14648
2024_01_28__02_23_41,2427821,0.146308
2024_01_28__02_23_42,2427822,0.14648
2024_01_28__02_23_42,2427822,0.149575
2024_01_28__02_23_43,2427823,0.14648
2024_01_28__02_23_43,2427823,0.14648
2024_01_28__02_23_44,2427824,0.14648
2024_01_28__02_23_44,2427824,0.157999
2024_01_28__02_23_45,2427825,0.149747
2024_01_28__02_23_45,2427825,0.14648
2024_01_28__02_23_46,2427826,0.14648
2024_01_28__02_23_46,2427826,0.149575
2024_01_28__02_23_47,2427827,0.14648
2024_01_28__02_23_47,2427827,0.175363
2024_01_28__02_23_48,2427828,0.146308
2024_01_28__02_23_48,2427828,0.14648
2024_01_28__02_23_49,2427829,0.14648
2024_01_28__02_23_49,2427829,0.149575
2024_01_28__02_23_50,2427830,0.14648
2024_01_28__02_23_50,2427830,0.146308
2024_01_28__02_23_51,2427831,0.14648
2024_01_28__02_23_51,2427831,0.14648
2024_01_28__02_23_52,2427832,0.14648
2024_01_28__02_23_52,2427832,0.14648
2024_01_28__02_23_53,2427833,0.14648
2024_01_28__02_23_53,2427833,0.149575
2024_01_28__02_23_54,2427834,0.14648
2024_01_28__02_23_54,2427834,0.14648
2024_01_28__02_23_55,2427835,0.14648
2024_01_28__02_23_55,2427835,0.146308
2024_01_28__02_23_56,2427836,0.149575
2024_01_28__02_23_56,2427836,0.149575
2024_01_28__02_23_57,2427837,0.146308
2024_01_28__02_23_57,2427837,0.149575
2024_01_28__02_23_58,2427838,0.146308
2024_01_28__02_23_58,2427838,0.146308
2024_01_28__02_23_59,2427839,0.149747
2024_01_28__02_23_59,2427839,0.149575
2024_01_28__02_24_00,2427840,0.146308
2024_01_28__02_24_00,2427840,0.14648
2024_01_28__02_24_01,2427841,0.146308
2024_01_28__02_24_01,2427841,0.149575
2024_01_28__02_24_02,2427842,0.149575
2024_01_28__02_24_02,2427842,0.14648
2024_01_28__02_24_03,2427843,0.14648
2024_01_28__02_24_03,2427843,0.146308
2024_01_28__02_24_04,2427844,0.14648
2024_01_28__02_24_04,2427844,0.14648
2024_01_28__02_24_05,2427845,0.14648
2024_01_28__02_24_05,2427845,0.14648
2024_01_28__02_24_06,2427846,0.14648
2024_01_28__02_24_06,2427846,0.14648
2024_01_28__02_24_07,2427847,0.146308
2024_01_28__02_24_07,2427847,0.14648
2024_01_28__02_24_08,2427848,0.14648
2024_01_28__02_24_08,2427848,0.146308
2024_01_28__02_24_09,2427849,0.149575
2024_01_28__02_24_09,2427849,0.149575
2024_01_28__02_24_10,2427850,0.157999
2024_01_28__02_24_10,2427850,0.149747
2024_01_28__02_24_11,2427851,0.149575
2024_01_28__02_24_11,2427851,0.149747
2024_01_28__02_24_12,2427852,0.149575
2024_01_28__02_24_12,2427852,0.149575
2024_01_28__02_24_13,2427853,0.149575
2024_01_28__02_24_13,2427853,0.149575
2024_01_28__02_24_14,2427854,0.149575
2024_01_28__02_24_14,2427854,0.146308
2024_01_28__02_24_15,2427855,0.149575
2024_01_28__02_24_15,2427855,0.146308
2024_01_28__02_24_16,2427856,0.149575
2024_01_28__02_24_16,2427856,0.149575
2024_01_28__02_24_17,2427857,0.149575
2024_01_28__02_24_17,2427857,0.149575
2024_01_28__02_24_18,2427858,0.149575
2024_01_28__02_24_18,2427858,0.149575
2024_01_28__02_24_19,2427859,0.149575
2024_01_28__02_24_19,2427859,0.146308
2024_01_28__02_24_20,2427860,0.149575
2024_01_28__02_24_20,2427860,0.149747
2024_01_28__02_24_21,2427861,0.149575
2024_01_28__02_24_21,2427861,0.149575
2024_01_28__02_24_22,2427862,0.146308
2024_01_28__02_24_22,2427862,0.149575
2024_01_28__02_24_23,2427863,0.14648
2024_01_28__02_24_23,2427863,0.146308
2024_01_28__02_24_24,2427864,0.146308
2024_01_28__02_24_24,2427864,0.14648
2024_01_28__02_24_25,2427865,0.151638
2024_01_28__02_24_25,2427865,0.149575
2024_01_28__02_24_26,2427866,0.149575
2024_01_28__02_24_26,2427866,0.149575
2024_01_28__02_24_27,2427867,0.149575
2024_01_28__02_24_27,2427867,0.149575
2024_01_28__02_24_28,2427868,0.149575
2024_01_28__02_24_28,2427868,0.149575
2024_01_28__02_24_29,2427869,0.149575
2024_01_28__02_24_29,2427869,0.149575
2024_01_28__02_24_30,2427870,0.149575
2024_01_28__02_24_30,2427870,0.146308
2024_01_28__02_24_31,2427871,0.14648
2024_01_28__02_24_31,2427871,0.149747
2024_01_28__02_24_32,2427872,0.14648
2024_01_28__02_24_32,2427872,0.146308
2024_01_28__02_24_33,2427873,0.149575
2024_01_28__02_24_33,2427873,0.14648
2024_01_28__02_24_34,2427874,0.14648
2024_01_28__02_24_34,2427874,0.146308
2024_01_28__02_24_35,2427875,0.14648
2024_01_28__02_24_35,2427875,0.14648
2024_01_28__02_24_36,2427876,0.181553
2024_01_28__02_24_36,2427876,0.149747
2024_01_28__02_24_37,2427877,0.14648
2024_01_28__02_24_37,2427877,0.14648
2024_01_28__02_24_38,2427878,0.14648
2024_01_28__02_24_38,2427878,0.14648
2024_01_28__02_24_39,2427879,0.14648
2024_01_28__02_24_39,2427879,0.146308
2024_01_28__02_24_40,2427880,0.14648
2024_01_28__02_24_40,2427880,0.149575
2024_01_28__02_24_41,2427881,0.14648
2024_01_28__02_24_41,2427881,0.149575
2024_01_28__02_24_42,2427882,0.149575
2024_01_28__02_24_42,2427882,0.149575
2024_01_28__02_24_43,2427883,0.149575
2024_01_28__02_24_43,2427883,0.149575
2024_01_28__02_24_44,2427884,0.149575
2024_01_28__02_24_44,2427884,0.149575
2024_01_28__02_24_45,2427885,0.149575
2024_01_28__02_24_45,2427885,0.149575
2024_01_28__02_24_46,2427886,0.149575
2024_01_28__02_24_46,2427886,0.149575
2024_01_28__02_24_47,2427887,0.149575
2024_01_28__02_24_47,2427887,0.149575
2024_01_28__02_24_48,2427888,0.149575
2024_01_28__02_24_48,2427888,0.149575
2024_01_28__02_24_49,2427889,0.149575
2024_01_28__02_24_49,2427889,0.149575
2024_01_28__02_24_50,2427890,0.149575
2024_01_28__02_24_50,2427890,0.14648
2024_01_28__02_24_51,2427891,0.14648
2024_01_28__02_24_51,2427891,0.134961
2024_01_28__02_24_52,2427892,0.146308
2024_01_28__02_24_52,2427892,0.146308
2024_01_28__02_24_53,2427893,0.14648
2024_01_28__02_24_53,2427893,0.146308
2024_01_28__02_24_54,2427894,0.146308
2024_01_28__02_24_55,2427895,0.14648
2024_01_28__02_24_55,2427895,0.146308
2024_01_28__02_24_56,2427896,0.149575
2024_01_28__02_24_56,2427896,0.149747
2024_01_28__02_24_57,2427897,0.149575
2024_01_28__02_24_57,2427897,0.14648
2024_01_28__02_24_58,2427898,0.146308
2024_01_28__02_24_58,2427898,0.146308
2024_01_28__02_24_59,2427899,0.149575
2024_01_28__02_24_59,2427899,0.14648
2024_01_28__02_25_00,2427900,0.146308
2024_01_28__02_25_00,2427900,0.146308
2024_01_28__02_25_01,2427901,0.14648
2024_01_28__02_25_01,2427901,0.14648
2024_01_28__02_25_02,2427902,0.149575
2024_01_28__02_25_02,2427902,0.149575
2024_01_28__02_25_03,2427903,0.146308
2024_01_28__02_25_04,2427904,0.146308
2024_01_28__02_25_04,2427904,0.146308
2024_01_28__02_25_05,2427905,0.14648
2024_01_28__02_25_05,2427905,0.146308
2024_01_28__02_25_06,2427906,0.162469
2024_01_28__02_25_06,2427906,0.263217
2024_01_28__02_25_06,2427906,0.263217
2024_01_28__02_25_06,2427906,0.333019
2024_01_28__02_25_07,2427907,0.33577
2024_01_28__02_25_07,2427907,0.340927
2024_01_28__02_25_07,2427907,0.325282
2024_01_28__02_25_07,2427907,0.277831
2024_01_28__02_25_07,2427907,0.245681
2024_01_28__02_25_08,2427908,0.181897
2024_01_28__02_25_08,2427908,0.101264
2024_01_28__02_25_09,2427909,0.124989
2024_01_28__02_25_10,2427910,0.197886
2024_01_28__02_25_10,2427910,0.296399
2024_01_28__02_25_10,2427910,0.35812
2024_01_28__02_25_10,2427910,0.0777101
2024_01_28__02_25_11,2427911,0.309465
2024_01_28__02_25_11,2427911,0.260294
2024_01_28__02_25_11,2427911,0.228316
2024_01_28__02_25_12,2427912,0.13393
2024_01_28__02_25_12,2427912,0.107109
2024_01_28__02_25_13,2427913,0.201152
2024_01_28__02_25_13,2427913,0.304307
2024_01_28__02_25_14,2427914,0.33577
2024_01_28__02_25_14,2427914,0.36259
2024_01_28__02_25_14,2427914,0.33577
2024_01_28__02_25_14,2427914,0.304307
2024_01_28__02_25_14,2427914,0.271985
2024_01_28__02_25_15,2427915,0.216626
2024_01_28__02_25_15,2427915,0.146308
2024_01_28__02_25_16,2427916,0.118972
2024_01_28__02_25_16,2427916,0.204419
2024_01_28__02_25_17,2427917,0.302588
2024_01_28__02_25_17,2427917,0.348664
2024_01_28__02_25_17,2427917,0.33577
2024_01_28__02_25_17,2427917,0.312044
2024_01_28__02_25_17,2427917,0.271985
2024_01_28__02_25_18,2427918,0.248604
2024_01_28__02_25_18,2427918,0.156108
2024_01_28__02_25_19,2427919,0.130835
2024_01_28__02_25_19,2427919,0.204419
2024_01_28__02_25_20,2427920,0.38494
2024_01_28__02_25_20,2427920,0.330612
2024_01_28__02_25_20,2427920,0.33044
2024_01_28__02_25_20,2427920,0.343506
2024_01_28__02_25_20,2427920,0.322531
2024_01_28__02_25_21,2427921,0.285911
2024_01_28__02_25_21,2427921,0.234162
2024_01_28__02_25_21,2427921,0.156108
2024_01_28__02_25_22,2427922,0.119144
2024_01_28__02_25_22,2427922,0.0746154
2024_01_28__02_25_23,2427923,0.260466
2024_01_28__02_25_23,2427923,0.306886
2024_01_28__02_25_23,2427923,0.328033
2024_01_28__02_25_23,2427923,0.333191
2024_01_28__02_25_24,2427924,0.338348
2024_01_28__02_25_24,2427924,0.320124
2024_01_28__02_25_24,2427924,0.278003
2024_01_28__02_25_24,2427924,0.237085
2024_01_28__02_25_25,2427925,0.175363
2024_01_28__02_25_25,2427925,0.14648
2024_01_28__02_25_26,2427926,0.175363
2024_01_28__02_25_26,2427926,0.248775
2024_01_28__02_25_27,2427927,0.325282
2024_01_28__02_25_27,2427927,0.343506
2024_01_28__02_25_27,2427927,0.33577
2024_01_28__02_25_27,2427927,0.333191
2024_01_28__02_25_28,2427928,0.284708
2024_01_28__02_25_28,2427928,0.26528
2024_01_28__02_25_28,2427928,0.231239
2024_01_28__02_25_28,2427928,0.162469
2024_01_28__02_25_29,2427929,0.124989
2024_01_28__02_25_29,2427929,0.175707
2024_01_28__02_25_30,2427930,0.104358
2024_01_28__02_25_30,2427930,0.14648
2024_01_28__02_25_31,2427931,0.222471
2024_01_28__02_25_31,2427931,0.291241
2024_01_28__02_25_32,2427932,0.312216
2024_01_28__02_25_32,2427932,0.312216
2024_01_28__02_25_32,2427932,0.312216
2024_01_28__02_25_32,2427932,0.312044
2024_01_28__02_25_33,2427933,0.312216
2024_01_28__02_25_33,2427933,0.312044
2024_01_28__02_25_33,2427933,0.312216
2024_01_28__02_25_33,2427933,0.312044
2024_01_28__02_25_33,2427933,0.312216
2024_01_28__02_25_33,2427933,0.340583
2024_01_28__02_25_34,2427934,0.312216
2024_01_28__02_25_34,2427934,0.312216
2024_01_28__02_25_34,2427934,0.312044
2024_01_28__02_25_34,2427934,0.312216
2024_01_28__02_25_35,2427935,0.312216
2024_01_28__02_25_35,2427935,0.317374
2024_01_28__02_25_35,2427935,0.306714
2024_01_28__02_25_35,2427935,0.312044
2024_01_28__02_25_35,2427935,0.312216
2024_01_28__02_25_36,2427936,0.312216
2024_01_28__02_25_36,2427936,0.312216
2024_01_28__02_25_36,2427936,0.312216
2024_01_28__02_25_36,2427936,0.284192
2024_01_28__02_25_36,2427936,0.312216
2024_01_28__02_25_37,2427937,0.312216
2024_01_28__02_25_37,2427937,0.312216
2024_01_28__02_25_37,2427937,0.312216
2024_01_28__02_25_37,2427937,0.312044
2024_01_28__02_25_37,2427937,0.312216
2024_01_28__02_25_38,2427938,0.312216
2024_01_28__02_25_38,2427938,0.312044
2024_01_28__02_25_38,2427938,0.312216
2024_01_28__02_25_38,2427938,0.312216
2024_01_28__02_25_38,2427938,0.312216
2024_01_28__02_25_39,2427939,0.312044
2024_01_28__02_25_39,2427939,0.312216
2024_01_28__02_25_39,2427939,0.312216
2024_01_28__02_25_39,2427939,0.312044
2024_01_28__02_25_39,2427939,0.312044
2024_01_28__02_25_40,2427940,0.312044
2024_01_28__02_25_40,2427940,0.312216
2024_01_28__02_25_40,2427940,0.312216
2024_01_28__02_25_40,2427940,0.317374
2024_01_28__02_25_40,2427940,0.312216
2024_01_28__02_25_41,2427941,0.317374
2024_01_28__02_25_41,2427941,0.317374
2024_01_28__02_25_41,2427941,0.312044
2024_01_28__02_25_41,2427941,0.312216
2024_01_28__02_25_41,2427941,0.317374
2024_01_28__02_25_42,2427942,0.312216
2024_01_28__02_25_42,2427942,0.312216
2024_01_28__02_25_42,2427942,0.312044
2024_01_28__02_25_42,2427942,0.312216
2024_01_28__02_25_42,2427942,0.312044
2024_01_28__02_25_43,2427943,0.279206
2024_01_28__02_25_43,2427943,0.307918
2024_01_28__02_25_43,2427943,0.317374
2024_01_28__02_25_43,2427943,0.312044
2024_01_28__02_25_43,2427943,0.312216
2024_01_28__02_25_44,2427944,0.317374
2024_01_28__02_25_44,2427944,0.312216
2024_01_28__02_25_44,2427944,0.312216
2024_01_28__02_25_44,2427944,0.317374
2024_01_28__02_25_44,2427944,0.312044
2024_01_28__02_25_45,2427945,0.317374
2024_01_28__02_25_45,2427945,0.317374
2024_01_28__02_25_45,2427945,0.317202
2024_01_28__02_25_45,2427945,0.312044
2024_01_28__02_25_45,2427945,0.317202
2024_01_28__02_25_46,2427946,0.317374
2024_01_28__02_25_46,2427946,0.317374
2024_01_28__02_25_47,2427947,0.317202
2024_01_28__02_25_47,2427947,0.322531
2024_01_28__02_25_47,2427947,0.338176
2024_01_28__02_25_47,2427947,0.340755
2024_01_28__02_25_47,2427947,0.343506
2024_01_28__02_25_47,2427947,0.357948
2024_01_28__02_25_47,2427947,0.353306
2024_01_28__02_25_47,2427947,0.353306
2024_01_28__02_25_48,2427948,0.346257
2024_01_28__02_25_48,2427948,0.33577
2024_01_28__02_25_48,2427948,0.317374
2024_01_28__02_25_48,2427948,0.304307
2024_01_28__02_25_48,2427948,0.280754
2024_01_28__02_25_48,2427948,0.239835
2024_01_28__02_25_48,2427948,0.184991
2024_01_28__02_25_49,2427949,0.139775
2024_01_28__02_25_49,2427949,0.0954184
2024_01_28__02_25_49,2427949,0.0864783
2024_01_28__02_25_50,2427950,0.0924957
2024_01_28__02_25_50,2427950,0.0983411
2024_01_28__02_25_50,2427950,0.127912
2024_01_28__02_25_51,2427951,0.172097
2024_01_28__02_25_51,2427951,0.23399
2024_01_28__02_25_51,2427951,0.28849
2024_01_28__02_25_51,2427951,0.28849
2024_01_28__02_25_51,2427951,0.333019
2024_01_28__02_25_52,2427952,0.333191
2024_01_28__02_25_52,2427952,0.338348
2024_01_28__02_25_52,2427952,0.333019
2024_01_28__02_25_52,2427952,0.333191
2024_01_28__02_25_52,2427952,0.346257
2024_01_28__02_25_52,2427952,0.338348
2024_01_28__02_25_52,2427952,0.314795
2024_01_28__02_25_52,2427952,0.280754
2024_01_28__02_25_52,2427952,0.236913
2024_01_28__02_25_52,2427952,0.271985
2024_01_28__02_25_53,2427953,0.188258
2024_01_28__02_25_53,2427953,0.130835
2024_01_28__02_25_53,2427953,0.0983411
2024_01_28__02_25_54,2427954,0.0923237
2024_01_28__02_25_54,2427954,0.104187
2024_01_28__02_25_54,2427954,0.133758
2024_01_28__02_25_55,2427955,0.181897
2024_01_28__02_25_55,2427955,0.24293
2024_01_28__02_25_55,2427955,0.306886
2024_01_28__02_25_55,2427955,0.306886
2024_01_28__02_25_55,2427955,0.327689
2024_01_28__02_25_55,2427955,0.343506
2024_01_28__02_25_56,2427956,0.262701
2024_01_28__02_25_56,2427956,0.338348
2024_01_28__02_25_56,2427956,0.319952
2024_01_28__02_25_56,2427956,0.271985
2024_01_28__02_25_56,2427956,0.285911
2024_01_28__02_25_56,2427956,0.219548
2024_01_28__02_25_56,2427956,0.245681
2024_01_28__02_25_56,2427956,0.194619
2024_01_28__02_25_57,2427957,0.156108
2024_01_28__02_25_57,2427957,0.116049
2024_01_28__02_25_57,2427957,0.0804609
2024_01_28__02_25_58,2427958,0.0983411
2024_01_28__02_25_58,2427958,0.127912
2024_01_28__02_25_58,2427958,0.172097
2024_01_28__02_25_58,2427958,0.466604
2024_01_28__02_25_59,2427959,0.251526
2024_01_28__02_25_59,2427959,0.257372
2024_01_28__02_25_59,2427959,0.285911
2024_01_28__02_25_59,2427959,0.327861
2024_01_28__02_25_59,2427959,0.309465
2024_01_28__02_25_59,2427959,0.327861
2024_01_28__02_25_59,2427959,0.33044
2024_01_28__02_25_59,2427959,0.343506
2024_01_28__02_25_59,2427959,0.340927
2024_01_28__02_26_00,2427960,0.338348
2024_01_28__02_26_00,2427960,0.317374
2024_01_28__02_26_00,2427960,0.291241
2024_01_28__02_26_00,2427960,0.271985
2024_01_28__02_26_00,2427960,0.239835
2024_01_28__02_26_00,2427960,0.204247
2024_01_28__02_26_00,2427960,0.122067
2024_01_28__02_26_01,2427961,0.0835555
2024_01_28__02_26_01,2427961,0.0952465
2024_01_28__02_26_01,2427961,0.127912
2024_01_28__02_26_02,2427962,0.169002
2024_01_28__02_26_02,2427962,0.210608
2024_01_28__02_26_02,2427962,0.28849
2024_01_28__02_26_02,2427962,0.280754
2024_01_28__02_26_02,2427962,0.309465
2024_01_28__02_26_03,2427963,0.333019
2024_01_28__02_26_03,2427963,0.338348
2024_01_28__02_26_03,2427963,0.33577
2024_01_28__02_26_03,2427963,0.33577
2024_01_28__02_26_03,2427963,0.333019
2024_01_28__02_26_03,2427963,0.33577
2024_01_28__02_26_03,2427963,0.298978
2024_01_28__02_26_03,2427963,0.269063
2024_01_28__02_26_03,2427963,0.251526
2024_01_28__02_26_03,2427963,0.236913
2024_01_28__02_26_04,2427964,0.185851
2024_01_28__02_26_04,2427964,0.130835
2024_01_28__02_26_04,2427964,0.101264
2024_01_28__02_26_05,2427965,0.101264
2024_01_28__02_26_05,2427965,0.13393
2024_01_28__02_26_05,2427965,0.159374
2024_01_28__02_26_06,2427966,0.216626
2024_01_28__02_26_06,2427966,0.271985
2024_01_28__02_26_06,2427966,0.29382
2024_01_28__02_26_06,2427966,0.33577
2024_01_28__02_26_06,2427966,0.33577
2024_01_28__02_26_06,2427966,0.33577
2024_01_28__02_26_06,2427966,0.348664
2024_01_28__02_26_07,2427967,0.348836
2024_01_28__02_26_07,2427967,0.340927
2024_01_28__02_26_07,2427967,0.327861
2024_01_28__02_26_07,2427967,0.33577
2024_01_28__02_26_07,2427967,0.309465
2024_01_28__02_26_07,2427967,0.277831
2024_01_28__02_26_07,2427967,0.26614
2024_01_28__02_26_07,2427967,0.236913
2024_01_28__02_26_07,2427967,0.242758
2024_01_28__02_26_08,2427968,0.188258
2024_01_28__02_26_08,2427968,0.143214
2024_01_28__02_26_08,2427968,0.14287
2024_01_28__02_26_09,2427969,0.113127
2024_01_28__02_26_09,2427969,0.149747
2024_01_28__02_26_09,2427969,0.194619
2024_01_28__02_26_09,2427969,0.240007
2024_01_28__02_26_10,2427970,0.280754
2024_01_28__02_26_10,2427970,0.29382
2024_01_28__02_26_10,2427970,0.333019
2024_01_28__02_26_10,2427970,0.340927
2024_01_28__02_26_10,2427970,0.343506
2024_01_28__02_26_10,2427970,0.346257
2024_01_28__02_26_10,2427970,0.346085
2024_01_28__02_26_10,2427970,0.348664
2024_01_28__02_26_11,2427971,0.337661
